,org_id,endpoint_id,status,current,date_time,Churn_status
6411,160090,55753762,3,1,2017-12-02,Churned
9358,160090,55753763,3,1,2017-12-02,Churned
10954,160090,55753764,3,1,2017-12-02,Churned
4947,160090,55753766,3,1,2017-12-02,Churned
4647,160090,55753767,3,1,2017-12-02,Churned
456,160090,55753768,3,1,2017-12-02,Churned
1565,160090,55753769,3,1,2017-12-02,Churned
4648,160090,55753771,3,1,2017-12-02,Churned
4948,160090,55753772,3,1,2017-12-02,Churned
10401,160090,55753773,3,1,2017-12-02,Churned
211,160090,55753775,3,1,2017-12-02,Churned
3699,160090,55753776,3,1,2017-12-02,Churned
4622,160090,55753778,3,1,2017-12-02,Churned
8213,160090,55753779,3,1,2017-12-02,Churned
1566,160090,55753781,3,1,2017-12-02,Churned
9359,160090,55753782,3,1,2017-12-02,Churned
8214,160090,55753783,3,1,2017-12-02,Churned
3700,160090,55753784,3,1,2017-12-02,Churned
1978,160090,55753785,3,1,2018-01-26,Churned
2490,160090,55753786,3,1,2017-12-02,Churned
4649,160090,55753787,3,1,2017-12-02,Churned
4650,160090,55753789,3,1,2017-12-02,Churned
10402,160090,55753791,3,1,2017-12-02,Churned
212,160090,55753793,3,1,2017-12-02,Churned
4949,160090,55753794,3,1,2017-12-02,Churned
1567,160090,55753795,3,1,2017-12-02,Churned
213,160090,55753796,3,1,2017-12-02,Churned
1568,160090,55753797,3,1,2017-12-02,Churned
9360,160090,55753798,3,1,2017-12-02,Churned
1484,160090,55753799,3,1,2017-12-02,Churned
16899,160090,55753800,3,1,2018-02-26,Churned
9361,160090,55757248,3,1,2017-12-02,Churned
457,160090,55757250,3,1,2017-12-02,Churned
9570,160090,55757251,4,0,2018-02-06,Not Churned
9363,160090,55757252,3,1,2017-12-02,Churned
12741,160090,55757253,4,0,2018-01-03,Not Churned
10955,160090,55757254,3,1,2017-12-02,Churned
10403,160090,55757257,3,1,2017-12-02,Churned
1485,160090,55757259,3,1,2017-12-02,Churned
4950,160090,55757260,3,1,2017-12-02,Churned
6412,160090,55757261,3,1,2017-12-02,Churned
4624,160090,55757262,3,1,2017-12-02,Churned
16538,160090,55757263,3,1,2017-12-11,Churned
458,160090,55763150,3,1,2017-12-02,Churned
10956,160090,55763151,3,1,2017-12-02,Churned
8215,160090,55763153,3,1,2017-12-02,Churned
10957,160090,55763154,3,1,2017-12-02,Churned
4651,160090,55763155,3,1,2017-12-02,Churned
9364,160090,55763156,3,1,2017-12-02,Churned
2491,160090,55763157,3,1,2017-12-02,Churned
10958,160090,55763158,3,1,2017-12-02,Churned
12070,160090,55770196,3,1,2018-05-10,Churned
9365,160090,55770197,3,1,2017-12-02,Churned
4951,160090,55770198,3,1,2017-12-02,Churned
9117,160090,55790991,4,0,2018-02-06,Not Churned
20622,160090,55790992,4,0,2018-02-06,Not Churned
10605,160090,55790993,4,0,2018-02-06,Not Churned
16566,160090,55797211,4,0,2018-02-06,Not Churned
12155,160090,55805350,4,0,2018-02-06,Not Churned
12156,160090,55805353,4,0,2018-02-06,Not Churned
74416,160090,55806543,4,0,2018-07-31,Not Churned
215,160090,55806837,3,1,2017-12-02,Churned
27935,160090,55806932,4,0,2018-05-22,Not Churned
2492,160090,55819394,3,1,2017-12-02,Churned
1486,160090,55819395,3,1,2017-12-02,Churned
15363,160090,55819396,4,0,2018-04-23,Not Churned
6413,160090,55819397,3,1,2017-12-02,Churned
10333,160090,55821031,4,0,2018-01-24,Not Churned
3701,160090,55821473,3,1,2017-12-02,Churned
4654,160090,55826476,3,1,2017-12-02,Churned
10606,160090,55826477,4,0,2018-02-06,Not Churned
8217,160090,55826479,3,1,2017-12-02,Churned
8218,160090,55826480,3,1,2017-12-02,Churned
13641,160090,55830248,3,1,2017-12-02,Churned
1487,160090,55836212,3,1,2017-12-02,Churned
10960,160090,55836213,3,1,2017-12-02,Churned
8219,160090,55836214,3,1,2017-12-02,Churned
10961,160090,55836216,3,1,2017-12-02,Churned
4655,160090,55853787,3,1,2017-12-02,Churned
5537,160090,55853788,3,1,2018-05-10,Churned
16828,160090,55853789,4,0,2018-02-06,Not Churned
10962,160090,55853790,3,1,2017-12-02,Churned
12157,160090,55853791,4,0,2018-02-06,Not Churned
2494,160090,55853792,3,1,2017-12-02,Churned
4656,160090,55853794,3,1,2017-12-02,Churned
4625,160090,55853795,3,1,2017-12-02,Churned
10963,160090,55856690,3,1,2017-12-02,Churned
13688,160090,55867273,4,0,2018-03-08,Not Churned
2983,160090,55873956,4,0,2018-02-06,Not Churned
8025,160090,55893838,3,1,2017-12-02,Churned
10607,160090,55893839,4,0,2018-02-06,Not Churned
13564,160090,55893840,4,0,2018-02-06,Not Churned
1573,160090,55893842,3,1,2017-12-02,Churned
2984,160090,55899856,4,0,2018-02-06,Not Churned
9366,160090,55899857,3,1,2017-12-02,Churned
16901,160090,55906862,3,1,2018-02-27,Churned
216,160090,55912831,3,1,2017-12-02,Churned
10964,160090,55929186,3,1,2017-12-02,Churned
16829,160090,55929187,4,0,2018-02-06,Not Churned
12158,160090,55936822,4,0,2018-02-06,Not Churned
24276,160090,55938123,4,0,2018-05-25,Not Churned
18186,160090,55940534,4,0,2018-03-01,Not Churned
9367,160090,55974362,3,1,2017-12-02,Churned
1488,160090,55982410,3,1,2017-12-02,Churned
2497,160090,55988227,3,1,2017-12-02,Churned
6414,160090,56010202,3,1,2017-12-02,Churned
4657,160090,56021738,3,1,2017-12-02,Churned
15072,160090,56025727,4,0,2018-01-19,Not Churned
217,160090,56044181,3,1,2017-12-02,Churned
9368,160090,56051343,3,1,2017-12-02,Churned
461,160090,56051344,3,1,2017-12-02,Churned
4626,160090,56051345,3,1,2017-12-02,Churned
20623,160090,56051347,4,0,2018-02-06,Not Churned
28512,160090,56051349,3,1,2018-05-10,Churned
12159,160090,56051352,4,0,2018-02-06,Not Churned
8224,160090,56051353,3,1,2017-12-02,Churned
2498,160090,56051354,3,1,2017-12-02,Churned
8225,160090,56051357,3,1,2017-12-02,Churned
4658,160090,56052779,3,1,2017-12-02,Churned
10965,160090,56055138,3,1,2017-12-02,Churned
2499,160090,56058551,3,1,2017-12-02,Churned
1575,160090,56058554,3,1,2017-12-02,Churned
6415,160090,56058555,3,1,2017-12-02,Churned
8027,160090,56058556,3,1,2017-12-02,Churned
8028,160090,56058558,3,1,2017-12-02,Churned
4998,160090,56058559,3,1,2018-03-06,Churned
1489,160090,56058560,3,1,2017-12-02,Churned
44530,160090,56058561,3,1,2018-05-28,Churned
16830,160090,56058562,4,0,2018-02-06,Not Churned
28513,160090,56058565,3,1,2018-05-10,Churned
9369,160090,56058566,3,1,2017-12-02,Churned
218,160090,56058567,3,1,2017-12-02,Churned
8226,160090,56058568,3,1,2017-12-02,Churned
16831,160090,56058569,4,0,2018-02-06,Not Churned
8029,160090,56058570,3,1,2017-12-02,Churned
4659,160090,56058571,3,1,2017-12-02,Churned
6416,160090,56058572,3,1,2017-12-02,Churned
4627,160090,56058574,3,1,2017-12-02,Churned
1491,160090,56058577,3,1,2017-12-02,Churned
10842,160090,56058579,4,0,2018-02-06,Not Churned
4660,160090,56058580,3,1,2017-12-02,Churned
6417,160090,56065382,3,1,2017-12-02,Churned
4958,160090,56065384,3,1,2017-12-02,Churned
8228,160090,56071463,3,1,2017-12-02,Churned
15551,160090,56071464,4,0,2018-02-06,Not Churned
4628,160090,56077767,3,1,2017-12-02,Churned
18246,160090,56087177,3,1,2018-05-10,Churned
4662,160090,56177203,3,1,2017-12-02,Churned
4629,160090,56188194,3,1,2017-12-02,Churned
10404,160090,56204130,3,1,2017-12-02,Churned
16091,160090,56204131,4,0,2018-02-14,Not Churned
47476,160090,56218746,3,1,2018-06-22,Churned
13643,160090,56347065,3,1,2017-12-02,Churned
8043,160090,56349122,3,1,2017-12-27,Churned
12509,160090,56356048,3,1,2018-05-10,Churned
8373,160090,56366291,3,1,2018-05-04,Churned
6418,160090,56419998,3,1,2017-12-02,Churned
4630,160090,56439678,3,1,2017-12-02,Churned
10967,160090,56461239,3,1,2017-12-02,Churned
10968,160090,56461240,3,1,2017-12-02,Churned
4631,160090,56461241,3,1,2017-12-02,Churned
1576,160090,56506443,3,1,2017-12-02,Churned
4632,160090,56547924,3,1,2017-12-02,Churned
3703,160090,56570480,3,1,2017-12-02,Churned
10969,160090,56575333,3,1,2017-12-02,Churned
9370,160090,56578012,3,1,2017-12-02,Churned
81004,160090,56578497,4,0,2018-07-31,Not Churned
463,160090,56578859,3,1,2017-12-02,Churned
7514,160090,56587313,4,0,2017-12-21,Not Churned
3704,160090,56587771,3,1,2017-12-02,Churned
9371,160090,56596393,3,1,2017-12-02,Churned
22498,160090,56610290,3,1,2018-05-23,Churned
4633,160090,56610291,3,1,2017-12-02,Churned
17491,160090,56626415,3,1,2018-05-10,Churned
13644,160090,56642470,3,1,2017-12-02,Churned
9372,160090,56647140,3,1,2017-12-02,Churned
6672,160090,56647410,3,1,2017-12-02,Churned
9373,160090,56649374,3,1,2017-12-02,Churned
8030,160090,56649794,3,1,2017-12-02,Churned
18035,160090,56658440,3,1,2018-04-26,Churned
4663,160090,56666178,3,1,2017-12-02,Churned
8233,160090,56666450,3,1,2017-12-02,Churned
4960,160090,56667518,3,1,2017-12-02,Churned
25728,160090,56682379,3,1,2018-05-10,Churned
1577,160090,56687270,3,1,2017-12-02,Churned
4961,160090,56903774,3,1,2017-12-02,Churned
10946,160090,56911509,4,0,2018-01-05,Not Churned
17492,160090,56914362,3,1,2018-05-10,Churned
9882,160090,56914367,3,1,2017-12-02,Churned
4635,160090,56914368,3,1,2017-12-02,Churned
4636,160090,56914370,3,1,2017-12-02,Churned
8234,160090,56914372,3,1,2017-12-02,Churned
5152,160090,56914382,4,0,2018-05-04,Not Churned
63601,160090,56914383,3,1,2018-07-02,Churned
4723,160090,56914386,3,1,2017-12-02,Churned
464,160090,56914387,3,1,2017-12-02,Churned
29022,160090,56920196,3,1,2018-05-10,Churned
21105,160090,56920281,3,1,2018-05-10,Churned
4724,160090,56928147,3,1,2017-12-02,Churned
2502,160090,56928327,3,1,2017-12-02,Churned
27269,160090,56928417,3,1,2018-05-21,Churned
23706,160090,56928526,3,1,2018-05-23,Churned
3503,160090,56942181,4,0,2018-02-06,Not Churned
2874,160090,56978632,3,1,2018-01-27,Churned
8235,160090,56981317,3,1,2017-12-02,Churned
10970,160090,56986261,3,1,2017-12-02,Churned
13646,160090,56986462,3,1,2017-12-02,Churned
8031,160090,56986476,3,1,2017-12-02,Churned
4725,160090,56986627,3,1,2017-12-02,Churned
13647,160090,56996484,3,1,2017-12-02,Churned
16084,160090,57016181,4,0,2017-12-28,Not Churned
10971,160090,57022086,3,1,2017-12-02,Churned
10972,160090,57048738,3,1,2017-12-02,Churned
3626,160090,57055480,3,1,2018-04-16,Churned
4726,160090,57064342,3,1,2017-12-02,Churned
6675,160090,57064583,3,1,2017-12-02,Churned
13648,160090,57078513,3,1,2017-12-02,Churned
1494,160090,57126143,3,1,2017-12-02,Churned
19284,160090,57126319,4,0,2018-01-17,Not Churned
221,160090,57126911,3,1,2017-12-02,Churned
81094,160090,57158273,3,1,2017-12-02,Churned
16567,160090,57163222,4,0,2018-02-06,Not Churned
9883,160090,57180328,3,1,2017-12-02,Churned
465,160090,57180337,3,1,2017-12-02,Churned
10973,160090,57180340,3,1,2017-12-02,Churned
4962,160090,57180341,3,1,2017-12-02,Churned
13649,160090,57188921,3,1,2017-12-02,Churned
64607,160090,57200421,3,1,2018-07-11,Churned
56937,160090,57200586,3,1,2018-07-06,Churned
1495,160090,57201367,3,1,2017-12-02,Churned
8237,160090,57207361,3,1,2017-12-02,Churned
8238,160090,57207485,3,1,2017-12-02,Churned
6676,160090,57217170,3,1,2017-12-02,Churned
15364,160090,57217600,4,0,2018-04-23,Not Churned
8033,160090,57353109,3,1,2017-12-02,Churned
2504,160090,57434529,3,1,2017-12-02,Churned
81095,160090,57434629,3,1,2017-12-02,Churned
1496,160090,57523645,3,1,2017-12-02,Churned
12071,160090,57530622,3,1,2018-05-10,Churned
25481,160090,57537243,3,1,2018-05-07,Churned
76303,160090,57537528,4,0,2018-07-23,Not Churned
9884,160090,57539364,3,1,2017-12-02,Churned
21252,160090,57544038,3,1,2018-04-30,Churned
10974,160090,57592815,3,1,2017-12-02,Churned
4728,160090,57607443,3,1,2017-12-02,Churned
17088,160090,57607446,3,1,2018-02-10,Churned
4812,160090,57607447,3,1,2017-12-02,Churned
1497,160090,57607448,3,1,2017-12-02,Churned
1498,160090,57614738,3,1,2017-12-02,Churned
29023,160090,57651399,3,1,2018-05-10,Churned
2595,160090,57680176,3,1,2017-12-02,Churned
18247,160090,57692527,3,1,2018-05-10,Churned
9885,160090,57699407,3,1,2017-12-02,Churned
36972,160090,57702094,3,1,2018-06-26,Churned
466,160090,57722494,3,1,2017-12-02,Churned
44084,160090,57747761,3,1,2018-06-14,Churned
11317,160090,57754352,3,1,2017-12-02,Churned
11318,160090,57754872,3,1,2017-12-02,Churned
28514,160090,57761621,3,1,2018-05-10,Churned
11320,160090,57774758,3,1,2017-12-02,Churned
4153,160090,57784549,3,1,2018-02-24,Churned
9114,160090,57939056,3,1,2018-01-05,Churned
18248,160090,58037183,3,1,2018-05-10,Churned
22512,160090,58037370,3,1,2018-05-10,Churned
6115,160090,58043002,3,1,2018-04-06,Churned
2596,160090,58057336,3,1,2017-12-02,Churned
8036,160090,58073181,3,1,2017-12-02,Churned
3508,160090,58122059,3,1,2018-02-21,Churned
35792,160090,58128442,3,1,2018-06-11,Churned
6677,160090,58156181,3,1,2017-12-02,Churned
8557,160090,58202629,4,0,2017-12-18,Not Churned
467,160090,58214396,3,1,2017-12-02,Churned
1578,160090,58230164,3,1,2017-12-02,Churned
11321,160090,58230178,3,1,2017-12-02,Churned
4814,160090,58230206,3,1,2017-12-02,Churned
9886,160090,58230306,3,1,2017-12-02,Churned
9887,160090,58230618,3,1,2017-12-02,Churned
468,160090,58230671,3,1,2017-12-02,Churned
8133,160090,58230844,3,1,2017-12-02,Churned
17151,160090,58230892,3,1,2018-04-24,Churned
4730,160090,58230939,3,1,2017-12-02,Churned
1579,160090,58230958,3,1,2017-12-02,Churned
1499,160090,58230965,3,1,2017-12-02,Churned
17493,160090,58234063,3,1,2018-05-10,Churned
4731,160090,58234120,3,1,2017-12-02,Churned
469,160090,58234399,3,1,2017-12-02,Churned
223,160090,58265390,3,1,2017-12-02,Churned
13592,160090,58277311,3,1,2018-06-04,Churned
4964,160090,58277880,3,1,2017-12-02,Churned
81160,160090,58289860,4,0,2017-12-19,Not Churned
21385,160090,58294923,3,1,2018-05-21,Churned
70397,160090,58297404,3,1,2018-07-25,Churned
25772,160090,58297836,3,1,2018-05-10,Churned
11322,160090,58323330,3,1,2017-12-02,Churned
1580,160090,58347847,3,1,2017-12-02,Churned
1581,160090,58384025,3,1,2017-12-02,Churned
4732,160090,58388629,3,1,2017-12-02,Churned
9888,160090,58399439,3,1,2017-12-02,Churned
23285,160090,58492348,3,1,2018-05-14,Churned
8348,160090,58564601,3,1,2017-12-02,Churned
8349,160090,58640292,3,1,2017-12-02,Churned
4733,160090,58657337,3,1,2017-12-02,Churned
11323,160090,58688877,3,1,2017-12-02,Churned
1582,160090,58694549,3,1,2017-12-02,Churned
28320,160090,58712547,4,0,2018-05-22,Not Churned
1500,160090,58718352,3,1,2017-12-02,Churned
4734,160090,58718811,3,1,2017-12-02,Churned
8350,160090,58725315,3,1,2017-12-02,Churned
6678,160090,58725397,3,1,2017-12-02,Churned
8134,160090,58732074,3,1,2017-12-02,Churned
4735,160090,58732305,3,1,2017-12-02,Churned
8135,160090,58739270,3,1,2017-12-02,Churned
24002,160090,58797167,3,1,2018-05-24,Churned
17494,160090,58797571,3,1,2018-05-10,Churned
224,160090,58797763,3,1,2017-12-02,Churned
4965,160090,58798640,3,1,2017-12-02,Churned
12685,160090,58803661,3,1,2018-04-16,Churned
11324,160090,58810956,3,1,2017-12-02,Churned
81043,160090,58812691,3,1,2017-12-02,Churned
36393,160090,58816178,3,1,2018-06-26,Churned
10227,160090,58826623,4,0,2018-02-15,Not Churned
10407,160090,58832156,3,1,2017-12-02,Churned
8351,160090,58867265,3,1,2017-12-02,Churned
4340,160090,58872579,3,1,2018-03-07,Churned
304,160090,58872587,3,1,2017-12-02,Churned
305,160090,58876374,3,1,2017-12-02,Churned
2597,160090,58876562,3,1,2017-12-02,Churned
4816,160090,58876596,3,1,2017-12-02,Churned
8352,160090,58876699,3,1,2017-12-02,Churned
38938,160090,58884587,3,1,2018-06-05,Churned
11325,160090,58885008,3,1,2017-12-02,Churned
40725,160090,58885540,3,1,2018-06-25,Churned
3073,160090,58891814,4,0,2018-01-12,Not Churned
2598,160090,58896485,3,1,2017-12-02,Churned
8136,160090,58907443,3,1,2017-12-02,Churned
470,160090,58907447,3,1,2017-12-02,Churned
10881,160090,58919363,3,1,2017-12-02,Churned
13653,160090,58939041,3,1,2017-12-02,Churned
471,160090,58944749,3,1,2017-12-02,Churned
22513,160090,58946593,3,1,2018-05-10,Churned
80768,160090,58947000,3,1,2018-07-26,Churned
22514,160090,58955690,3,1,2018-05-10,Churned
1583,160090,58955699,3,1,2017-12-02,Churned
306,160090,58963328,3,1,2017-12-02,Churned
6308,160090,58969075,3,1,2017-12-04,Churned
20579,160090,58969875,3,1,2018-05-10,Churned
4736,160090,59159471,3,1,2017-12-02,Churned
4966,160090,59185548,3,1,2017-12-02,Churned
8354,160090,59205963,3,1,2017-12-02,Churned
8137,160090,59211100,3,1,2017-12-02,Churned
59163,160090,59211223,3,1,2018-07-05,Churned
9890,160090,59211709,3,1,2017-12-02,Churned
2599,160090,59219805,3,1,2017-12-02,Churned
2600,160090,59226237,3,1,2017-12-02,Churned
1584,160090,59226327,3,1,2017-12-02,Churned
21622,160090,59239612,4,0,2018-03-22,Not Churned
2601,160090,59306135,3,1,2017-12-02,Churned
1585,160090,59343794,3,1,2017-12-02,Churned
74415,160090,59358892,3,1,2018-07-31,Churned
13990,160090,59366184,4,0,2018-03-17,Not Churned
8138,160090,59367206,3,1,2017-12-02,Churned
6680,160090,59367343,3,1,2017-12-02,Churned
81169,160090,59367901,4,0,2018-01-04,Not Churned
1502,160090,59367906,3,1,2017-12-02,Churned
6681,160090,59373594,3,1,2017-12-02,Churned
13654,160090,59377776,3,1,2017-12-02,Churned
11326,160090,59381854,3,1,2017-12-02,Churned
8355,160090,59389831,3,1,2017-12-02,Churned
8356,160090,59443873,3,1,2017-12-02,Churned
18116,160090,59450116,3,1,2017-12-28,Churned
4967,160090,59458550,3,1,2017-12-02,Churned
8139,160090,59458554,3,1,2017-12-02,Churned
8357,160090,59459072,3,1,2017-12-02,Churned
4737,160090,59459073,3,1,2017-12-02,Churned
6682,160090,59459081,3,1,2017-12-02,Churned
1691,160090,59459082,3,1,2017-12-02,Churned
4738,160090,59459092,3,1,2017-12-02,Churned
1692,160090,59459099,3,1,2017-12-02,Churned
8140,160090,59459106,3,1,2017-12-02,Churned
16079,160090,59459110,3,1,2017-12-27,Churned
8358,160090,59459115,3,1,2017-12-02,Churned
1504,160090,59459116,3,1,2017-12-02,Churned
9891,160090,59459117,3,1,2017-12-02,Churned
4739,160090,59459126,3,1,2017-12-02,Churned
13655,160090,59459131,3,1,2017-12-02,Churned
11255,160090,59459132,4,0,2017-12-05,Not Churned
1693,160090,59459140,3,1,2017-12-02,Churned
4820,160090,59459143,3,1,2017-12-02,Churned
8141,160090,59459144,3,1,2017-12-02,Churned
8142,160090,59459146,3,1,2017-12-02,Churned
1505,160090,59459149,3,1,2017-12-02,Churned
3708,160090,59459150,3,1,2017-12-02,Churned
2602,160090,59459152,3,1,2017-12-02,Churned
4821,160090,59459154,3,1,2017-12-02,Churned
19451,160090,59459156,4,0,2018-02-22,Not Churned
8143,160090,59459160,3,1,2017-12-02,Churned
4968,160090,59459167,3,1,2017-12-02,Churned
2163,160090,59459171,3,1,2018-02-15,Churned
4740,160090,59459173,3,1,2017-12-02,Churned
14564,160090,59459176,4,0,2018-01-11,Not Churned
9892,160090,59459181,3,1,2017-12-02,Churned
5445,160090,59459182,3,1,2017-12-02,Churned
9893,160090,59459184,3,1,2017-12-02,Churned
6684,160090,59459188,3,1,2017-12-02,Churned
38659,160090,59459192,3,1,2018-05-29,Churned
8360,160090,59459193,3,1,2017-12-02,Churned
6685,160090,59459194,3,1,2017-12-02,Churned
8145,160090,59459195,3,1,2017-12-02,Churned
6687,160090,59459202,3,1,2017-12-02,Churned
8146,160090,59459205,3,1,2017-12-02,Churned
13185,160090,59459210,3,1,2018-04-26,Churned
10883,160090,59459212,3,1,2017-12-02,Churned
13779,160090,59459214,4,0,2018-01-27,Not Churned
9386,160090,59459216,4,0,2018-05-02,Not Churned
8147,160090,59459217,3,1,2017-12-02,Churned
11328,160090,59459234,3,1,2017-12-02,Churned
9896,160090,59459238,3,1,2017-12-02,Churned
8148,160090,59459242,3,1,2017-12-02,Churned
13656,160090,59459244,3,1,2017-12-02,Churned
11329,160090,59459246,3,1,2017-12-02,Churned
22240,160090,59459247,4,0,2018-03-29,Not Churned
4822,160090,59459248,3,1,2017-12-02,Churned
11330,160090,59459249,3,1,2017-12-02,Churned
8150,160090,59459250,3,1,2017-12-02,Churned
8361,160090,59459251,3,1,2017-12-02,Churned
8362,160090,59459253,3,1,2017-12-02,Churned
19452,160090,59459261,4,0,2018-02-22,Not Churned
13657,160090,59459262,3,1,2017-12-02,Churned
17156,160090,59459264,4,0,2018-04-27,Not Churned
2603,160090,59459270,3,1,2017-12-02,Churned
9898,160090,59459274,3,1,2017-12-02,Churned
10884,160090,59459275,3,1,2017-12-02,Churned
11331,160090,59459277,3,1,2017-12-02,Churned
9899,160090,59459279,3,1,2017-12-02,Churned
